loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,fico_range_low,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,last_fico_range_high,collections_12_mths_ex_med,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,avg_cur_bal,bc_open_to_buy,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_tl,num_il_tl,num_tl_90g_dpd_24m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,loan_status
4000.0,7.91,41027.0,24.98,1.0,685.0,0.0,16.0,17.0,0.0,8361.0,49.5,25.0,0.0,97.15,0.0,355.4,125.18,634.0,0.0,2650.0,20854.0,2.0,3.0,2.0,3.0,1.0,11196.0,81.0,0.0,1.0,1356.0,65.0,0.0,1.0,1.0,1227.0,3200.0,0.0,0.0,65.0,424.0,15.0,1.0,0.0,15.0,4.0,1.0,4.0,8.0,9.0,4.0,0.0,92.0,0.0,0.0,1
28000.0,7.91,150000.0,11.51,1.0,700.0,0.0,15.0,10.0,0.0,37521.0,83.4,27.0,0.0,3218.67,0.0,0.0,9355.24,794.0,0.0,0.0,90945.0,0.0,3.0,0.0,0.0,31.0,53424.0,57.0,0.0,0.0,22533.0,76.0,0.0,2.0,0.0,9095.0,6822.0,0.0,0.0,134.0,189.0,33.0,31.0,0.0,33.0,5.0,0.0,4.0,5.0,9.0,14.0,0.0,92.3,0.0,0.0,1
15000.0,18.49,64000.0,33.13,0.0,700.0,0.0,31.0,14.0,0.0,13220.0,63.3,32.0,0.0,3727.57,0.0,0.0,384.92,499.0,0.0,0.0,129761.0,2.0,9.0,2.0,2.0,3.0,116541.0,110.0,3.0,3.0,9552.0,100.0,1.0,0.0,5.0,9982.0,780.0,0.0,0.0,218.0,209.0,4.0,3.0,1.0,4.0,9.0,0.0,2.0,2.0,9.0,14.0,0.0,100.0,0.0,0.0,1
10000.0,9.17,52000.0,22.92,0.0,705.0,0.0,31.0,7.0,0.0,7088.0,56.7,23.0,0.0,923.43,0.0,0.0,473.11,739.0,0.0,0.0,26840.0,0.0,2.0,0.0,2.0,16.0,19752.0,68.0,1.0,2.0,3169.0,65.0,1.0,0.0,1.0,4473.0,3618.0,0.0,0.0,163.0,199.0,8.0,8.0,0.0,8.0,8.0,1.0,2.0,3.0,9.0,7.0,0.0,95.7,0.0,0.0,1
3000.0,12.88,40000.0,8.16,0.0,745.0,1.0,31.0,11.0,0.0,2120.0,7.7,15.0,0.0,627.39,45.0,0.0,220.42,664.0,0.0,0.0,6290.0,2.0,1.0,1.0,1.0,2.0,4000.0,100.0,2.0,6.0,725.0,19.0,1.0,0.0,2.0,572.0,19731.0,0.0,0.0,99.0,51.0,3.0,2.0,0.0,3.0,2.0,0.0,3.0,6.0,8.0,2.0,0.0,100.0,0.0,0.0,1
17000.0,11.48,70000.0,17.21,0.0,705.0,0.0,31.0,10.0,0.0,27526.0,92.4,29.0,0.0,2457.81,0.0,0.0,13505.56,759.0,0.0,0.0,149553.0,0.0,1.0,0.0,1.0,14.0,12658.0,71.0,0.0,0.0,8592.0,85.0,0.0,1.0,0.0,14955.0,123.0,0.0,0.0,122.0,149.0,43.0,14.0,1.0,51.0,5.0,0.0,4.0,8.0,9.0,6.0,0.0,100.0,0.0,0.0,1
5200.0,9.17,51000.0,20.21,1.0,695.0,0.0,9.0,7.0,0.0,1803.0,31.6,24.0,0.0,659.98,0.0,0.0,2219.44,734.0,0.0,0.0,138597.0,0.0,3.0,0.0,2.0,13.0,20600.0,61.0,0.0,1.0,999.0,56.0,0.0,0.0,0.0,19800.0,3897.0,0.0,0.0,136.0,126.0,18.0,13.0,3.0,18.0,5.0,0.0,3.0,3.0,4.0,8.0,0.0,87.0,0.0,0.0,1
5400.0,6.49,50000.0,5.74,0.0,725.0,0.0,37.0,8.0,0.0,6790.0,25.7,13.0,0.0,529.98,0.0,0.0,1301.13,769.0,0.0,0.0,350809.0,1.0,0.0,1.0,1.0,9.0,0.0,75.0,0.0,0.0,3375.0,26.0,0.0,0.0,2.0,43851.0,19610.0,0.0,0.0,112.0,133.0,39.0,6.0,4.0,39.0,12.0,0.0,4.0,4.0,6.0,3.0,0.0,92.3,0.0,0.0,1
8000.0,11.48,42000.0,17.23,0.0,680.0,0.0,31.0,7.0,0.0,14847.0,47.3,24.0,0.0,168.48,0.0,0.0,5917.5,709.0,0.0,0.0,64157.0,1.0,2.0,1.0,2.0,3.0,49310.0,99.0,2.0,4.0,7574.0,79.0,0.0,0.0,2.0,9165.0,16553.0,0.0,0.0,108.0,207.0,10.0,3.0,0.0,10.0,3.0,0.0,5.0,5.0,7.0,15.0,0.0,100.0,0.0,0.0,1
10800.0,17.27,45000.0,35.84,0.0,700.0,1.0,31.0,23.0,1.0,16265.0,31.8,44.0,0.0,2821.51,0.0,0.0,415.53,789.0,0.0,0.0,182384.0,2.0,4.0,2.0,4.0,6.0,68009.0,98.0,2.0,5.0,3363.0,70.0,3.0,1.0,8.0,8290.0,6149.0,0.0,0.0,129.0,197.0,2.0,2.0,3.0,2.0,2.0,0.0,6.0,8.0,9.0,21.0,0.0,100.0,1.0,0.0,1
8000.0,7.91,86000.0,14.5,1.0,680.0,0.0,9.0,8.0,0.0,10602.0,66.3,30.0,0.0,1004.13,0.0,0.0,250.32,694.0,0.0,0.0,268981.0,0.0,2.0,0.0,1.0,19.0,22133.0,56.0,0.0,1.0,9283.0,59.0,2.0,0.0,1.0,38426.0,5398.0,0.0,0.0,171.0,206.0,19.0,19.0,5.0,19.0,11.0,2.0,3.0,3.0,10.0,8.0,0.0,90.0,0.0,0.0,1
35000.0,11.99,310250.0,15.25,0.0,745.0,0.0,31.0,12.0,0.0,24183.0,59.0,24.0,15304.57,9834.89,0.0,0.0,778.38,729.0,0.0,0.0,877417.0,3.0,6.0,2.0,3.0,3.0,163992.0,68.0,2.0,3.0,11894.0,65.0,0.0,2.0,1.0,73118.0,4106.0,0.0,0.0,156.0,345.0,4.0,3.0,2.0,22.0,11.0,0.0,1.0,4.0,5.0,10.0,0.0,100.0,0.0,0.0,0
4800.0,9.17,133760.0,25.16,1.0,670.0,0.0,4.0,8.0,0.0,28902.0,96.7,11.0,0.0,696.09,0.0,0.0,46.5,699.0,0.0,0.0,219653.0,0.0,3.0,0.0,1.0,14.0,176790.0,71.0,0.0,0.0,9842.0,74.0,0.0,0.0,0.0,27457.0,998.0,0.0,0.0,134.0,268.0,64.0,14.0,1.0,64.0,5.0,0.0,4.0,4.0,4.0,4.0,0.0,90.9,0.0,0.0,1
7200.0,7.91,36000.0,12.62,0.0,665.0,0.0,31.0,8.0,0.0,7138.0,68.0,22.0,0.0,888.46,0.0,0.0,225.05,744.0,0.0,0.0,26269.0,0.0,2.0,0.0,1.0,19.0,19131.0,88.0,1.0,2.0,2396.0,81.0,0.0,0.0,0.0,3284.0,771.0,0.0,0.0,101.0,69.0,9.0,9.0,0.0,9.0,19.0,0.0,4.0,5.0,4.0,14.0,0.0,100.0,0.0,0.0,1
17025.0,17.97,38000.0,23.86,0.0,675.0,0.0,59.0,9.0,0.0,15204.0,74.2,22.0,8048.76,7423.55,0.0,0.0,432.05,669.0,0.0,0.0,107199.0,1.0,2.0,0.0,3.0,19.0,10781.0,73.0,2.0,3.0,2968.0,74.0,1.0,2.0,1.0,11911.0,56.0,0.0,0.0,118.0,133.0,6.0,6.0,1.0,6.0,11.0,0.0,2.0,6.0,7.0,6.0,0.0,95.5,0.0,0.0,0
30000.0,18.49,110000.0,32.78,0.0,695.0,0.0,31.0,20.0,0.0,26804.0,83.0,47.0,14284.49,13460.99,0.0,0.0,769.83,694.0,0.0,0.0,338390.0,0.0,13.0,1.0,2.0,12.0,115884.0,79.0,2.0,3.0,13872.0,80.0,0.0,2.0,1.0,16920.0,5496.0,0.0,0.0,149.0,136.0,7.0,7.0,5.0,7.0,9.0,0.0,5.0,5.0,9.0,30.0,0.0,100.0,0.0,0.0,0
26000.0,15.77,138000.0,16.43,0.0,675.0,1.0,27.0,11.0,0.0,29115.0,57.0,26.0,11951.31,9800.16,0.0,0.0,629.1,604.0,0.0,475.0,270528.0,2.0,2.0,0.0,1.0,20.0,36143.0,69.0,3.0,3.0,20050.0,57.0,0.0,1.0,2.0,24593.0,9467.0,0.0,0.0,111.0,150.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,8.0,8.0,6.0,0.0,96.0,0.0,0.0,0
2500.0,8.49,38000.0,28.11,0.0,705.0,0.0,27.0,10.0,0.0,3093.0,30.9,20.0,0.0,120.41,0.0,0.0,0.99,709.0,0.0,544.0,13873.0,0.0,1.0,0.0,0.0,33.0,10780.0,33.0,0.0,5.0,1424.0,33.0,2.0,0.0,8.0,1387.0,592.0,0.0,0.0,116.0,130.0,13.0,13.0,1.0,15.0,5.0,0.0,3.0,8.0,6.0,3.0,0.0,88.9,0.0,0.0,1
15000.0,9.17,65000.0,13.7,1.0,660.0,0.0,31.0,4.0,1.0,14842.0,31.0,7.0,0.0,1383.93,0.0,0.0,10186.56,664.0,1.0,1089.0,34820.0,0.0,1.0,1.0,1.0,12.0,19978.0,85.0,0.0,1.0,5995.0,31.0,0.0,0.0,0.0,8705.0,15733.0,0.0,0.0,129.0,339.0,13.0,12.0,1.0,13.0,13.0,0.0,3.0,3.0,4.0,2.0,1.0,100.0,1.0,0.0,1
9000.0,13.44,29600.0,26.97,0.0,660.0,1.0,31.0,13.0,0.0,7496.0,71.4,25.0,0.0,1930.11,0.0,0.0,1792.11,679.0,0.0,1421.0,118689.0,0.0,5.0,0.0,1.0,24.0,21559.0,78.0,0.0,5.0,2621.0,76.0,0.0,0.0,2.0,9130.0,490.0,0.0,0.0,94.0,93.0,13.0,13.0,2.0,13.0,4.0,0.0,2.0,6.0,4.0,14.0,0.0,100.0,0.0,0.0,1
15000.0,6.49,90000.0,14.24,0.0,810.0,0.0,31.0,13.0,0.0,1241.0,4.9,17.0,0.0,1424.79,0.0,0.0,4946.56,774.0,0.0,0.0,70710.0,0.0,6.0,0.0,2.0,15.0,69469.0,81.0,0.0,3.0,1066.0,47.0,1.0,1.0,1.0,5439.0,23959.0,0.0,0.0,117.0,113.0,13.0,13.0,0.0,13.0,9.0,0.0,2.0,2.0,6.0,9.0,0.0,100.0,0.0,0.0,1
14425.0,17.97,59304.0,12.93,2.0,660.0,3.0,10.0,6.0,0.0,3785.0,54.9,20.0,0.0,1479.91,0.0,1146.48,521.29,659.0,0.0,0.0,33836.0,0.0,2.0,1.0,4.0,8.0,30051.0,91.0,1.0,2.0,2959.0,85.0,10.0,5.0,4.0,5639.0,3115.0,0.0,0.0,108.0,135.0,7.0,7.0,0.0,7.0,3.0,1.0,4.0,4.0,4.0,12.0,0.0,88.9,0.0,0.0,1
6400.0,11.48,29000.0,21.56,0.0,705.0,0.0,31.0,8.0,0.0,2611.0,35.8,8.0,0.0,902.71,0.0,0.0,3515.09,754.0,0.0,0.0,26154.0,1.0,5.0,1.0,2.0,5.0,23543.0,99.0,0.0,2.0,0.0,84.0,0.0,0.0,1.0,3269.0,3300.0,0.0,0.0,46.0,55.0,13.0,5.0,0.0,24.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,100.0,0.0,0.0,1
8000.0,10.78,30000.0,26.71,0.0,660.0,0.0,30.0,9.0,0.0,1314.0,10.3,12.0,0.0,1230.75,0.0,0.0,19.48,704.0,0.0,619.0,12505.0,2.0,2.0,0.0,2.0,18.0,11191.0,60.0,3.0,4.0,521.0,40.0,1.0,0.0,1.0,1563.0,9028.0,0.0,0.0,128.0,101.0,3.0,3.0,0.0,3.0,12.0,1.0,3.0,4.0,5.0,4.0,0.0,91.7,0.0,0.0,1
12000.0,14.85,80000.0,31.37,0.0,665.0,2.0,31.0,15.0,0.0,41268.0,96.4,21.0,0.0,2763.41,0.0,0.0,3580.19,754.0,0.0,0.0,92120.0,3.0,4.0,2.0,4.0,2.0,50852.0,51.0,2.0,4.0,17759.0,75.0,4.0,0.0,3.0,6141.0,104.0,0.0,0.0,194.0,146.0,4.0,2.0,0.0,14.0,2.0,0.0,8.0,10.0,9.0,8.0,0.0,100.0,0.0,0.0,1
14075.0,13.99,32000.0,18.23,0.0,675.0,0.0,71.0,10.0,0.0,18582.0,56.5,21.0,0.0,2620.69,0.0,0.0,2122.25,754.0,0.0,0.0,18582.0,0.0,0.0,0.0,1.0,20.0,0.0,75.0,2.0,5.0,6433.0,56.0,0.0,3.0,0.0,1858.0,12817.0,0.0,0.0,140.0,125.0,8.0,8.0,0.0,8.0,20.0,1.0,4.0,5.0,9.0,5.0,0.0,90.5,0.0,0.0,1
12000.0,6.99,76000.0,4.26,0.0,705.0,0.0,31.0,9.0,0.0,14327.0,36.4,19.0,0.0,975.46,0.0,0.0,3191.06,724.0,0.0,0.0,67956.0,0.0,2.0,0.0,0.0,27.0,53629.0,99.0,0.0,0.0,6674.0,53.0,0.0,0.0,0.0,8495.0,24530.0,0.0,0.0,90.0,133.0,29.0,27.0,0.0,41.0,5.0,0.0,3.0,5.0,10.0,4.0,0.0,100.0,0.0,0.0,1
30000.0,7.49,160630.0,19.87,0.0,735.0,0.0,31.0,11.0,0.0,47323.0,62.1,26.0,0.0,3464.92,0.0,0.0,933.01,729.0,0.0,0.0,356321.0,0.0,1.0,0.0,0.0,87.0,55475.0,75.0,1.0,2.0,24711.0,62.0,0.0,0.0,1.0,32393.0,25277.0,0.0,0.0,120.0,149.0,7.0,7.0,3.0,7.0,12.0,0.0,4.0,4.0,12.0,3.0,0.0,100.0,0.0,0.0,1
14000.0,11.99,90000.0,24.15,1.0,685.0,2.0,34.0,9.0,1.0,3887.0,60.0,21.0,0.0,2593.21,0.0,0.0,3598.2,614.0,0.0,0.0,286516.0,3.0,4.0,2.0,2.0,3.0,52182.0,69.0,2.0,2.0,2821.0,60.0,2.0,1.0,3.0,31835.0,1625.0,0.0,0.0,151.0,144.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,9.0,8.0,1.0,81.0,0.0,1.0,1
35000.0,11.99,130000.0,18.91,0.0,725.0,2.0,28.0,11.0,1.0,7736.0,60.4,30.0,15304.57,9824.73,0.0,0.0,778.38,729.0,0.0,0.0,196093.0,1.0,4.0,2.0,4.0,4.0,61477.0,79.0,0.0,0.0,5299.0,73.0,2.0,5.0,2.0,21788.0,4367.0,0.0,0.0,125.0,148.0,54.0,4.0,4.0,54.0,4.0,0.0,3.0,4.0,5.0,12.0,0.0,96.7,0.0,1.0,0
26575.0,10.78,80900.0,31.55,0.0,730.0,0.0,31.0,10.0,0.0,15681.0,56.4,19.0,0.0,2986.77,0.0,3640.83,867.27,529.0,0.0,0.0,120985.0,1.0,3.0,0.0,1.0,21.0,40348.0,56.0,0.0,0.0,4158.0,56.0,2.0,0.0,2.0,12099.0,142.0,0.0,0.0,188.0,344.0,35.0,3.0,1.0,69.0,7.0,0.0,1.0,6.0,4.0,5.0,0.0,100.0,0.0,0.0,1
30000.0,10.78,89775.0,21.44,3.0,660.0,1.0,5.0,22.0,0.0,51919.0,63.8,32.0,0.0,4271.4,0.0,0.0,14735.52,639.0,0.0,99.0,60731.0,1.0,3.0,1.0,1.0,9.0,8812.0,55.0,2.0,7.0,10165.0,62.0,0.0,0.0,3.0,3037.0,16274.0,0.0,0.0,131.0,394.0,5.0,5.0,0.0,5.0,3.0,0.0,8.0,11.0,13.0,6.0,0.0,93.5,0.0,0.0,1
28000.0,15.77,105000.0,31.83,0.0,710.0,0.0,31.0,20.0,1.0,22360.0,38.4,28.0,0.0,6205.27,33.87,2910.86,677.49,579.0,0.0,0.0,111836.0,1.0,5.0,3.0,4.0,1.0,89476.0,86.0,2.0,5.0,12676.0,63.0,4.0,0.0,8.0,5592.0,28275.0,0.0,0.0,139.0,153.0,7.0,1.0,0.0,7.0,9.0,0.0,7.0,10.0,9.0,11.0,0.0,100.0,1.0,0.0,1
30000.0,12.88,77045.0,21.73,0.0,705.0,1.0,31.0,10.0,0.0,28867.0,87.5,15.0,0.0,4612.27,0.0,3255.13,680.76,544.0,0.0,0.0,189557.0,0.0,3.0,0.0,1.0,17.0,32519.0,64.0,0.0,1.0,7989.0,74.0,0.0,0.0,1.0,18956.0,2656.0,0.0,0.0,126.0,153.0,13.0,13.0,1.0,13.0,0.0,0.0,5.0,6.0,5.0,8.0,0.0,100.0,0.0,0.0,1
18000.0,13.99,80000.0,13.46,1.0,700.0,0.0,8.0,12.0,1.0,4900.0,35.5,39.0,0.0,3479.99,0.0,0.0,14396.39,724.0,0.0,0.0,18756.0,1.0,2.0,0.0,2.0,14.0,13856.0,55.0,3.0,5.0,3078.0,48.0,5.0,0.0,5.0,1876.0,2279.0,0.0,0.0,182.0,176.0,5.0,5.0,5.0,23.0,1.0,0.0,3.0,5.0,12.0,16.0,0.0,89.7,0.0,1.0,1
28000.0,6.99,135000.0,34.81,0.0,750.0,0.0,31.0,14.0,0.0,126384.0,35.2,27.0,0.0,1655.09,0.0,0.0,21037.87,789.0,0.0,0.0,722635.0,1.0,4.0,1.0,1.0,9.0,207191.0,68.0,1.0,1.0,11511.0,46.0,0.0,0.0,0.0,51617.0,49605.0,0.0,0.0,232.0,157.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,4.0,7.0,13.0,0.0,100.0,0.0,0.0,1
2000.0,10.78,76000.0,18.84,0.0,680.0,2.0,26.0,17.0,0.0,8536.0,65.7,30.0,0.0,347.07,0.0,0.0,0.34,669.0,0.0,0.0,78974.0,3.0,11.0,2.0,4.0,2.0,70438.0,119.0,1.0,1.0,5334.0,109.0,2.0,0.0,3.0,4936.0,1464.0,0.0,0.0,175.0,250.0,2.0,2.0,0.0,2.0,4.0,8.0,3.0,3.0,9.0,17.0,0.0,66.7,0.0,0.0,1
19500.0,9.8,90000.0,10.17,0.0,740.0,0.0,31.0,10.0,0.0,10269.0,28.0,25.0,0.0,1138.65,0.0,1599.0,627.39,544.0,0.0,77.0,133598.0,0.0,2.0,1.0,2.0,7.0,24931.0,89.0,1.0,2.0,5777.0,55.0,2.0,1.0,3.0,14844.0,14278.0,0.0,0.0,120.0,134.0,7.0,7.0,4.0,7.0,7.0,0.0,3.0,5.0,6.0,5.0,0.0,100.0,0.0,0.0,1
11875.0,15.77,43000.0,26.96,0.0,695.0,1.0,31.0,8.0,0.0,4076.0,35.4,20.0,0.0,3683.67,0.0,0.0,287.33,509.0,0.0,0.0,41042.0,1.0,3.0,0.0,5.0,14.0,36966.0,83.0,1.0,2.0,107.0,73.0,1.0,2.0,1.0,5130.0,4393.0,0.0,0.0,117.0,106.0,3.0,3.0,0.0,97.0,3.0,0.0,1.0,4.0,2.0,14.0,0.0,100.0,0.0,0.0,1
25000.0,7.49,99413.0,19.17,0.0,710.0,0.0,31.0,6.0,1.0,20048.0,53.7,9.0,0.0,996.81,0.0,0.0,21357.52,724.0,0.0,0.0,171071.0,0.0,1.0,1.0,2.0,10.0,55366.0,75.0,0.0,1.0,7976.0,54.0,0.0,0.0,1.0,28512.0,17252.0,0.0,0.0,153.0,276.0,17.0,10.0,1.0,17.0,11.0,0.0,3.0,3.0,4.0,4.0,0.0,100.0,0.0,1.0,1
8000.0,11.48,50000.0,34.14,0.0,690.0,1.0,44.0,16.0,0.0,19579.0,71.2,31.0,0.0,1333.09,0.0,0.0,3016.09,754.0,0.0,0.0,52785.0,1.0,4.0,2.0,2.0,6.0,33206.0,63.0,0.0,3.0,4797.0,65.0,0.0,1.0,1.0,3299.0,2767.0,0.0,0.0,179.0,121.0,16.0,6.0,0.0,16.0,5.0,0.0,9.0,12.0,18.0,9.0,0.0,96.7,0.0,0.0,1
5000.0,9.17,39000.0,14.66,2.0,700.0,0.0,1.0,8.0,0.0,13307.0,30.6,23.0,0.0,731.81,0.0,0.0,159.18,649.0,0.0,0.0,174739.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,1.0,3615.0,31.0,0.0,8.0,0.0,21842.0,6674.0,0.0,162.0,150.0,417.0,20.0,20.0,2.0,30.0,5.0,0.0,2.0,5.0,5.0,6.0,0.0,73.9,0.0,0.0,1
25000.0,6.99,90000.0,17.03,3.0,705.0,1.0,1.0,11.0,0.0,23584.0,17.0,21.0,0.0,2760.98,0.0,0.0,771.55,724.0,0.0,314.0,55293.0,0.0,4.0,0.0,0.0,35.0,31709.0,51.0,0.0,0.0,15820.0,37.0,0.0,0.0,1.0,5027.0,46916.0,0.0,0.0,147.0,346.0,73.0,35.0,1.0,73.0,1.0,0.0,5.0,5.0,8.0,10.0,0.0,80.0,0.0,0.0,1
8000.0,13.99,38000.0,31.81,0.0,660.0,1.0,30.0,11.0,0.0,13294.0,66.1,23.0,0.0,1828.66,0.0,0.0,275.55,624.0,1.0,214.0,114730.0,2.0,1.0,0.0,0.0,31.0,101436.0,75.0,3.0,4.0,4138.0,66.0,0.0,0.0,1.0,11473.0,2545.0,0.0,0.0,124.0,193.0,3.0,3.0,0.0,4.0,4.0,0.0,3.0,8.0,11.0,3.0,0.0,95.7,0.0,0.0,1
17000.0,8.49,90000.0,12.2,1.0,675.0,0.0,23.0,10.0,0.0,18772.0,50.3,26.0,0.0,576.25,0.0,0.0,15450.02,739.0,0.0,0.0,35604.0,0.0,1.0,0.0,1.0,21.0,16832.0,62.0,1.0,2.0,8348.0,55.0,5.0,0.0,3.0,3560.0,3778.0,0.0,0.0,130.0,443.0,10.0,10.0,2.0,17.0,3.0,1.0,4.0,5.0,7.0,9.0,0.0,88.5,0.0,0.0,1
5000.0,7.91,50000.0,25.85,0.0,745.0,1.0,31.0,7.0,0.0,13096.0,44.4,34.0,0.0,333.48,0.0,0.0,1445.71,739.0,0.0,0.0,292247.0,0.0,0.0,0.0,2.0,14.0,20528.0,81.0,0.0,3.0,0.0,61.0,2.0,8.0,3.0,41750.0,5130.0,0.0,0.0,133.0,450.0,16.0,14.0,5.0,13.0,4.0,0.0,0.0,3.0,2.0,13.0,0.0,100.0,0.0,0.0,1
8000.0,8.49,105000.0,19.71,2.0,665.0,0.0,8.0,14.0,0.0,13490.0,50.0,33.0,0.0,1025.34,0.0,0.0,2217.0,759.0,0.0,0.0,599353.0,0.0,4.0,0.0,1.0,23.0,149859.0,92.0,1.0,2.0,7207.0,76.0,2.0,2.0,1.0,46104.0,5997.0,0.0,0.0,125.0,180.0,8.0,8.0,4.0,24.0,11.0,0.0,3.0,4.0,7.0,11.0,0.0,80.6,0.0,0.0,1
9000.0,6.99,75000.0,19.7,0.0,735.0,0.0,31.0,13.0,0.0,9429.0,26.4,40.0,0.0,595.93,0.0,0.0,6270.35,794.0,0.0,0.0,456043.0,2.0,2.0,1.0,3.0,4.0,36294.0,87.0,5.0,7.0,1895.0,59.0,1.0,5.0,3.0,35080.0,8171.0,0.0,0.0,116.0,308.0,5.0,4.0,10.0,5.0,9.0,0.0,2.0,4.0,12.0,7.0,0.0,100.0,0.0,0.0,1
4800.0,13.44,70000.0,20.77,0.0,670.0,0.0,31.0,11.0,1.0,16596.0,72.5,19.0,0.0,1080.91,0.0,0.0,3.63,584.0,0.0,0.0,46313.0,1.0,3.0,2.0,3.0,2.0,29717.0,84.0,0.0,0.0,5986.0,80.0,2.0,0.0,6.0,4210.0,1388.0,0.0,0.0,278.0,117.0,29.0,2.0,0.0,29.0,8.0,0.0,5.0,6.0,12.0,5.0,0.0,100.0,0.0,1.0,1
16550.0,19.48,46000.0,21.84,0.0,720.0,1.0,63.0,7.0,0.0,4405.0,22.8,46.0,0.0,1716.05,0.0,1467.84,610.69,529.0,0.0,0.0,109176.0,1.0,1.0,1.0,1.0,2.0,104771.0,99.0,2.0,4.0,2125.0,62.0,0.0,1.0,1.0,18196.0,12495.0,0.0,0.0,171.0,100.0,10.0,2.0,0.0,10.0,6.0,0.0,2.0,3.0,3.0,38.0,0.0,95.7,0.0,0.0,1
10000.0,11.99,50000.0,15.55,0.0,685.0,1.0,31.0,7.0,0.0,6116.0,72.0,11.0,0.0,2452.67,0.0,1220.12,222.4,499.0,0.0,0.0,147038.0,1.0,1.0,1.0,2.0,12.0,27944.0,85.0,1.0,3.0,3954.0,82.0,2.0,0.0,3.0,21005.0,1344.0,0.0,0.0,158.0,94.0,1.0,1.0,2.0,16.0,1.0,0.0,2.0,3.0,4.0,4.0,0.0,100.0,0.0,0.0,1
3200.0,12.88,12000.0,13.6,0.0,665.0,1.0,31.0,8.0,0.0,3200.0,44.4,9.0,0.0,669.14,0.0,0.0,107.46,754.0,0.0,0.0,17652.0,2.0,1.0,0.0,0.0,51.0,14452.0,100.0,4.0,6.0,1349.0,82.0,1.0,0.0,2.0,2207.0,534.0,0.0,0.0,51.0,30.0,5.0,5.0,0.0,11.0,6.0,0.0,3.0,4.0,3.0,1.0,0.0,100.0,0.0,0.0,1
21825.0,7.91,80000.0,29.35,0.0,775.0,0.0,31.0,40.0,0.0,28001.0,14.7,60.0,0.0,1311.05,0.0,0.0,1963.79,789.0,0.0,0.0,396406.0,0.0,6.0,1.0,2.0,12.0,51387.0,72.0,2.0,3.0,9901.0,30.0,1.0,0.0,1.0,10714.0,149614.0,0.0,0.0,97.0,245.0,9.0,9.0,2.0,9.0,9.0,0.0,9.0,13.0,30.0,8.0,0.0,100.0,0.0,0.0,1
14000.0,11.99,75000.0,34.64,0.0,670.0,0.0,51.0,13.0,0.0,124639.0,94.3,20.0,6121.45,3941.64,0.0,0.0,311.36,669.0,0.0,0.0,159362.0,0.0,3.0,0.0,1.0,14.0,14869.0,36.0,0.0,2.0,5900.0,57.0,2.0,0.0,1.0,12259.0,372.0,0.0,0.0,122.0,177.0,13.0,13.0,1.0,13.0,6.0,1.0,6.0,9.0,9.0,6.0,0.0,95.0,0.0,0.0,0
25000.0,13.44,104000.0,24.55,0.0,725.0,0.0,31.0,22.0,0.0,17501.0,29.1,36.0,11146.5,7930.07,0.0,0.0,574.48,689.0,0.0,0.0,82416.0,1.0,3.0,1.0,3.0,1.0,64915.0,87.0,2.0,7.0,3899.0,52.0,1.0,4.0,3.0,3746.0,27467.0,0.0,0.0,115.0,313.0,7.0,1.0,0.0,7.0,1.0,0.0,8.0,11.0,17.0,13.0,0.0,100.0,0.0,0.0,0
28000.0,5.32,265000.0,9.49,0.0,720.0,0.0,29.0,19.0,0.0,12907.0,20.0,36.0,0.0,1945.79,0.0,0.0,11472.09,709.0,0.0,0.0,454447.0,2.0,4.0,0.0,1.0,7.0,115919.0,94.0,4.0,4.0,5542.0,20.0,1.0,1.0,2.0,23918.0,4421.0,0.0,0.0,184.0,350.0,0.0,0.0,3.0,1.0,7.0,2.0,7.0,14.0,9.0,11.0,0.0,83.0,0.0,0.0,1
11000.0,5.32,50000.0,16.32,0.0,690.0,0.0,31.0,7.0,0.0,12911.0,52.9,10.0,0.0,748.87,0.0,0.0,5131.6,719.0,0.0,0.0,29065.0,1.0,1.0,0.0,0.0,28.0,16154.0,70.0,1.0,2.0,5438.0,61.0,0.0,0.0,0.0,4152.0,5589.0,0.0,0.0,31.0,99.0,6.0,6.0,0.0,24.0,5.0,0.0,3.0,3.0,4.0,2.0,0.0,100.0,0.0,0.0,1
